Date, INR_per_USD ,CAD_Ind_Q,GDP_Ind_Q,GDP_Ind_per_Q_2004_2005,Inflation_Ind_M,MIBOR,LIBOR,Forieg_equit_inv_Ind_D,Forieg_Debt_inv__Ind_D,FDI_Ind_14169_M,RBI_Repo_Rate_Date,Trade_Deficit_Ind_M,Fiscal_Deficit_Ind_Y,NIFTY_PE_Ind_D,Brent_D,USDCNY_D,EURUSD_D,USDJPY_D,US_GDP_perc_Q,US_NFP_M,US_Unemp_Q,Strength_USD_D,Tourism_IND_USD_mn_Yr,Tourism_USA_USD_mn_Yr,Inflation_USA_percen_m,FEDFUNDS_USA_m,US_Net_Inter_Invest_Position_USD_mn_q,FDI_US_USD_mn_q,Discount_rate_USA_perc_m,Trade_Deficit_USA_USD_mn_m,Fiscal_Deficit_USA_per_Y
09-07-2015,63.39,-1.13,8,NA,3.69,7.59,0.286,-39.54,-26.54,1864,NA,-13090.87,4.1,22.0169,58.61,6.2088,1.1036,121.34,1.6,256,5.1,96.606,21472,247394,0.1695698,0.13,-7346438,3868354,0.75,-40444,-2.42
10-07-2015,63.4,-1.13,8,NA,3.69,7.59,0.2858,-53.39,48.46,1864,NA,-13090.87,4.1,22.1015,58.73,6.2094,1.1162,122.78,1.6,256,5.1,96.025,21472,247394,0.1695698,0.13,-7346438,3868354,0.75,-40444,-2.42
11-07-2015,NA,-1.13,8,NA,3.69,NA,NA,NA,NA,1864,NA,-13090.87,4.1,NA,NA,NA,NA,NA,1.6,256,5.1,NA,21472,247394,0.1695698,0.13,-7346438,3868354,0.75,-40444,-2.42
12-07-2015,NA,-1.13,8,NA,3.69,NA,NA,NA,NA,1864,NA,-13090.87,4.1,NA,NA,NA,NA,NA,1.6,256,5.1,NA,21472,247394,0.1695698,0.13,-7346438,3868354,0.75,-40444,-2.42
13-07-2015,63.5175,-1.13,8,NA,3.69,7.58,0.2888,87,-2.02,1864,NA,-13090.87,4.1,21.8355,57.85,6.2084,1.1002,123.43,1.6,256,5.1,96.858,21472,247394,0.1695698,0.13,-7346438,3868354,0.75,-40444,-2.42
14-07-2015,63.395,-1.13,8,NA,3.69,7.58,0.2885,48.07,-27.72,1864,NA,-13090.87,4.1,21.8212,58.51,6.209,1.1009,123.4,1.6,256,5.1,96.643,21472,247394,0.1695698,0.13,-7346438,3868354,0.75,-40444,-2.42
15-07-2015,63.4238,-1.13,8,NA,3.69,7.57,0.2885,80.68,121.85,1864,NA,-13090.87,4.1,22.0011,57.05,6.2092,1.095,123.76,1.6,256,5.1,97.166,21472,247394,0.1695698,0.13,-7346438,3868354,0.75,-40444,-2.42
16-07-2015,63.515,-1.13,8,NA,3.69,7.54,0.287,118.85,-39.2,1864,NA,-13090.87,4.1,22.2186,57.51,6.2095,1.0875,124.15,1.6,256,5.1,97.668,21472,247394,0.1695698,0.13,-7346438,3868354,0.75,-40444,-2.42
17-07-2015,63.4737,-1.13,8,NA,3.69,7.57,0.29175,142.34,104.42,1864,NA,-13090.87,4.1,22.2232,57.1,6.2095,1.083,124.09,1.6,256,5.1,97.862,21472,247394,0.1695698,0.13,-7346438,3868354,0.75,-40444,-2.42
18-07-2015,NA,-1.13,8,NA,3.69,NA,NA,NA,NA,1864,NA,-13090.87,4.1,NA,NA,NA,NA,NA,1.6,256,5.1,NA,21472,247394,0.1695698,0.13,-7346438,3868354,0.75,-40444,-2.42
19-07-2015,NA,-1.13,8,NA,3.69,NA,NA,NA,NA,1864,NA,-13090.87,4.1,NA,NA,NA,NA,NA,1.6,256,5.1,NA,21472,247394,0.1695698,0.13,-7346438,3868354,0.75,-40444,-2.42
20-07-2015,63.6675,-1.13,8,NA,3.69,7.59,0.295,124.3,-56.33,1864,NA,-13090.87,4.1,22.2119,56.65,6.2097,1.0825,124.27,1.6,256,5.1,98.029,21472,247394,0.1695698,0.13,-7346438,3868354,0.75,-40444,-2.42
21-07-2015,63.5525,-1.13,8,NA,3.69,7.58,0.2941,-25,43.92,1864,NA,-13090.87,4.1,22.0208,57.04,6.2095,1.0935,123.89,1.6,256,5.1,97.328,21472,247394,0.1695698,0.13,-7346438,3868354,0.75,-40444,-2.42
22-07-2015,63.58,-1.13,8,NA,3.69,7.59,0.2925,73.64,-31.62,1864,NA,-13090.87,4.1,22.2895,56.13,6.2094,1.0929,123.97,1.6,256,5.1,97.598,21472,247394,0.1695698,0.13,-7346438,3868354,0.75,-40444,-2.42
23-07-2015,63.7675,-1.13,8,NA,3.69,7.54,0.2951,48.03,-121.94,1864,NA,-13090.87,4.1,22.1767,55.27,6.2097,1.0984,123.93,1.6,256,5.1,97.115,21472,247394,0.1695698,0.13,-7346438,3868354,0.75,-40444,-2.42
24-07-2015,64.0425,-1.13,8,NA,3.69,7.54,0.2936,6.73,5.77,1864,NA,-13090.87,4.1,22.0004,54.62,6.2095,1.0984,123.81,1.6,256,5.1,97.244,21472,247394,0.1695698,0.13,-7346438,3868354,0.75,-40444,-2.42
25-07-2015,NA,-1.13,8,NA,3.69,NA,NA,NA,NA,1864,NA,-13090.87,4.1,NA,NA,NA,NA,NA,1.6,256,5.1,NA,21472,247394,0.1695698,0.13,-7346438,3868354,0.75,-40444,-2.42
26-07-2015,NA,-1.13,8,NA,3.69,NA,NA,NA,NA,1864,NA,-13090.87,4.1,NA,NA,NA,NA,NA,1.6,256,5.1,NA,21472,247394,0.1695698,0.13,-7346438,3868354,0.75,-40444,-2.42
27-07-2015,64.17,-1.13,8,NA,3.69,7.53,0.2941,-118.47,-3.99,1864,NA,-13090.87,4.1,21.5859,53.47,6.2098,1.1088,123.25,1.6,256,5.1,96.502,21472,247394,0.1695698,0.13,-7346438,3868354,0.75,-40444,-2.42
28-07-2015,63.915,-1.13,8,NA,3.69,7.49,0.2968,-204.63,-89.43,1864,NA,-13090.87,4.1,21.524,53.3,6.2095,1.106,123.56,1.6,256,5.1,96.772,21472,247394,0.1695698,0.13,-7346438,3868354,0.75,-40444,-2.42
29-07-2015,63.905,-1.13,8,NA,3.69,7.49,0.2968,-18.73,-54.26,1864,NA,-13090.87,4.1,21.6222,53.38,6.209,1.0984,123.94,1.6,256,5.1,96.976,21472,247394,0.1695698,0.13,-7346438,3868354,0.75,-40444,-2.42
30-07-2015,64.0412,-1.13,8,NA,3.69,7.44,0.3001,31.7,-37.74,1864,NA,-13090.87,4.1,21.7429,53.31,6.2097,1.0932,124.14,1.6,256,5.1,97.56,21472,247394,0.1695698,0.13,-7346438,3868354,0.75,-40444,-2.42
31-07-2015,64.1362,-1.13,8,NA,3.69,7.43,0.3086,-35.18,23.3,1864,NA,-13090.87,4.1,22.0296,52.21,6.2097,1.0984,123.89,1.6,256,5.1,97.336,21472,247394,0.1695698,0.13,-7346438,3868354,0.75,-40444,-2.42
01-08-2015,NA,-1.13,8,NA,3.74,NA,NA,NA,NA,2088,NA,-12399.06,4.1,NA,NA,NA,NA,NA,1.6,164,5.1,NA,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
02-08-2015,NA,-1.13,8,NA,3.74,NA,NA,NA,NA,2088,NA,-12399.06,4.1,NA,NA,NA,NA,NA,1.6,164,5.1,NA,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
03-08-2015,64.0437,-1.13,8,NA,3.74,7.38,0.3037,67.24,-104.82,2088,NA,-12399.06,4.1,22.056,49.52,6.2097,1.095,124.03,1.6,164,5.1,97.494,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
04-08-2015,63.7513,-1.13,8,NA,3.74,7.39,0.3011,52.42,-33.41,2088,7.25,-12399.06,4.1,21.9884,49.99,6.2097,1.0881,124.38,1.6,164,5.1,97.931,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
05-08-2015,63.755,-1.13,8,NA,3.74,7.46,0.3109,113.92,24.69,2088,NA,-12399.06,4.1,22.1202,49.59,6.2097,1.0906,124.87,1.6,164,5.1,97.958,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
06-08-2015,63.765,-1.13,8,NA,3.74,7.43,0.3114,44.74,189.57,2088,NA,-12399.06,4.1,22.1737,49.52,6.2097,1.0925,124.74,1.6,164,5.1,97.833,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
07-08-2015,63.8162,-1.13,8,NA,3.74,7.43,0.3116,18.8,40.48,2088,NA,-12399.06,4.1,22.1116,48.61,6.2097,1.0967,124.24,1.6,164,5.1,97.563,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
08-08-2015,NA,-1.13,8,NA,3.74,NA,NA,NA,NA,2088,NA,-12399.06,4.1,NA,NA,NA,NA,NA,1.6,164,5.1,NA,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
09-08-2015,NA,-1.13,8,NA,3.74,NA,NA,NA,NA,2088,NA,-12399.06,4.1,NA,NA,NA,NA,NA,1.6,164,5.1,NA,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
10-08-2015,63.87,-1.13,8,NA,3.74,7.39,0.3142,10.83,-3.84,2088,NA,-12399.06,4.1,22.0248,50.41,6.2097,1.1019,124.63,1.6,164,5.1,97.159,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
11-08-2015,64.205,-1.13,8,NA,3.74,7.34,0.31435,-98.34,-34.11,2088,NA,-12399.06,4.1,21.8614,49.18,6.3246,1.1042,125.13,1.6,164,5.1,97.29,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
12-08-2015,64.7937,-1.13,8,NA,3.74,7.31,0.3093,-276.78,-121.81,2088,NA,-12399.06,4.1,21.5698,49.66,6.3858,1.1159,124.21,1.6,164,5.1,96.262,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
13-08-2015,65.105,-1.13,8,NA,3.74,7.25,0.3205,-75.63,-47.33,2088,NA,-12399.06,4.1,21.5863,49.22,6.3982,1.115,124.43,1.6,164,5.1,96.445,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
14-08-2015,65.0075,-1.13,8,NA,3.74,7.19,0.32445,70.78,40.32,2088,NA,-12399.06,4.1,22.0066,49.03,6.3912,1.1109,124.31,1.6,164,5.1,96.52,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
15-08-2015,NA,-1.13,8,NA,3.74,NA,NA,NA,NA,2088,NA,-12399.06,4.1,NA,NA,NA,NA,NA,1.6,164,5.1,NA,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
16-08-2015,NA,-1.13,8,NA,3.74,NA,NA,NA,NA,2088,NA,-12399.06,4.1,NA,NA,NA,NA,NA,1.6,164,5.1,NA,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
17-08-2015,65.3125,-1.13,8,NA,3.74,7.16,0.33285,2.97,10.21,2088,NA,-12399.06,4.1,21.9001,48.74,6.3948,1.1078,124.39,1.6,164,5.1,96.806,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
18-08-2015,NA,-1.13,8,NA,3.74,NA,0.33285,NA,NA,2088,NA,-12399.06,4.1,21.8723,48.81,6.3955,1.1024,124.41,1.6,164,5.1,97.04,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
19-08-2015,65.2737,-1.13,8,NA,3.74,7.23,0.33335,-44.42,12.4,2088,NA,-12399.06,4.1,21.9462,47.16,6.3958,1.112,123.8,1.6,164,5.1,96.359,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
20-08-2015,65.5513,-1.13,8,NA,3.74,7.23,0.3291,-146.94,18.3,2088,NA,-12399.06,4.1,21.63,46.62,6.3894,1.1242,123.4,1.6,164,5.1,95.98,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
21-08-2015,65.8325,-1.13,8,NA,3.74,7.18,0.3291,-349.28,-35.72,2088,NA,-12399.06,4.1,21.4419,45.46,6.3889,1.1386,122.04,1.6,164,5.1,95.008,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
22-08-2015,NA,-1.13,8,NA,3.74,NA,NA,NA,NA,2088,NA,-12399.06,4.1,NA,NA,NA,NA,NA,1.6,164,5.1,NA,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
23-08-2015,NA,-1.13,8,NA,3.74,NA,NA,NA,NA,2088,NA,-12399.06,4.1,NA,NA,NA,NA,NA,1.6,164,5.1,NA,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
24-08-2015,66.645,-1.13,8,NA,3.74,7.19,0.3316,-773.15,-4.66,2088,NA,-12399.06,4.1,20.1736,42.69,6.4043,1.1619,118.41,1.6,164,5.1,93.332,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
25-08-2015,66.095,-1.13,8,NA,3.74,7.15,0.327,-298.65,52.82,2088,NA,-12399.06,4.1,20.3588,43.21,6.4127,1.1517,118.83,1.6,164,5.1,94.53,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
26-08-2015,66.1438,-1.13,8,NA,3.74,7.14,0.3252,-366.66,-57.8,2088,NA,-12399.06,4.1,20.1293,43.14,6.41,1.1314,119.92,1.6,164,5.1,95.1,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
27-08-2015,66.045,-1.13,8,NA,3.74,7.12,0.3244,-474.34,-60.83,2088,NA,-12399.06,4.1,20.5351,47.56,6.4056,1.1246,121.03,1.6,164,5.1,95.61,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
28-08-2015,66.1625,-1.13,8,NA,3.74,7.14,0.329,8.92,-4.21,2088,NA,-12399.06,4.1,20.6721,50.05,6.3897,1.1185,121.71,1.6,164,5.1,96.106,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
29-08-2015,NA,-1.13,8,NA,3.74,NA,NA,NA,NA,2088,NA,-12399.06,4.1,NA,NA,NA,NA,NA,1.6,164,5.1,NA,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
30-08-2015,NA,-1.13,8,NA,3.74,NA,NA,NA,NA,2088,NA,-12399.06,4.1,NA,NA,NA,NA,NA,1.6,164,5.1,NA,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
31-08-2015,66.4825,-1.13,8,NA,3.74,7.07,NA,-84,47.69,2088,NA,-12399.06,4.1,20.5929,54.15,6.3762,1.1211,121.23,1.6,164,5.1,95.824,21472,247394,0.1950793,0.14,-7346438,3868354,0.75,-44250,-2.42
01-09-2015,66.2175,-1.13,8,NA,4.41,7.06,0.334,-102.69,41.03,2567,NA,-10165.96,4.1,20.1138,49.56,6.3642,1.1315,119.37,1.6,88,5.1,95.45,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
02-09-2015,66.195,-1.13,8,NA,4.41,7.12,0.3325,-230.51,7.84,2567,NA,-10165.96,4.1,19.9359,50.5,6.3559,1.1227,120.33,1.6,88,5.1,95.828,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
03-09-2015,66.2438,-1.13,8,NA,4.41,7.08,0.3335,-50.68,-2.22,2567,NA,-10165.96,4.1,20.2098,50.68,NA,1.1123,120.07,1.6,88,5.1,96.405,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
04-09-2015,66.4637,-1.13,8,NA,4.41,7.05,0.332,-168.34,-59.94,2567,NA,-10165.96,4.1,19.7759,49.61,NA,1.1149,118.99,1.6,88,5.1,96.229,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
05-09-2015,NA,-1.13,8,NA,4.41,NA,NA,NA,NA,2567,NA,-10165.96,4.1,NA,NA,NA,NA,NA,1.6,88,5.1,NA,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
06-09-2015,NA,-1.13,8,NA,4.41,NA,NA,NA,NA,2567,NA,-10165.96,4.1,NA,NA,NA,NA,NA,1.6,88,5.1,NA,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
07-09-2015,66.8262,-1.13,8,NA,4.41,7,0.333,-120.27,42.44,2567,NA,-10165.96,4.1,19.5279,47.63,6.3659,1.117,119.28,1.6,88,5.1,96.229,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
08-09-2015,66.5475,-1.13,8,NA,4.41,7.03,0.332,-95.27,-94.5,2567,NA,-10165.96,4.1,19.8624,49.52,6.3676,1.1203,119.81,1.6,88,5.1,95.985,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
09-09-2015,66.4138,-1.13,8,NA,4.41,7.06,0.333,-63.06,-114.31,2567,NA,-10165.96,4.1,20.1991,47.58,6.3782,1.1207,120.5,1.6,88,5.1,96.012,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
10-09-2015,66.4337,-1.13,8,NA,4.41,7.02,0.336,-5.64,15.54,2567,NA,-10165.96,4.1,20.1203,48.89,6.3771,1.128,120.62,1.6,88,5.1,95.456,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
11-09-2015,66.54,-1.13,8,NA,4.41,7.01,0.3372,-75.03,-0.06,2567,NA,-10165.96,4.1,20.1234,48.14,6.375,1.1338,120.59,1.6,88,5.1,95.194,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
12-09-2015,NA,-1.13,8,NA,4.41,NA,NA,NA,NA,2567,NA,-10165.96,4.1,NA,NA,NA,NA,NA,1.6,88,5.1,NA,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
13-09-2015,NA,-1.13,8,NA,4.41,NA,NA,NA,NA,2567,NA,-10165.96,4.1,NA,NA,NA,NA,NA,1.6,88,5.1,NA,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
14-09-2015,66.33,-1.13,8,NA,4.41,6.96,0.3355,20.51,-17.55,2567,NA,-10165.96,4.1,20.3377,46.37,6.3678,1.1317,120.23,1.6,88,5.1,95.246,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
15-09-2015,66.365,-1.13,8,NA,4.41,6.94,0.33425,470.15,0.09,2567,NA,-10165.96,4.1,20.2263,46.63,6.3699,1.1269,120.42,1.6,88,5.1,95.611,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
16-09-2015,66.4588,-1.13,8,NA,4.41,6.97,0.3396,-32.18,-24.04,2567,NA,-10165.96,4.1,20.4072,49.75,6.3709,1.129,120.57,1.6,88,5.1,95.42,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
17-09-2015,NA,-1.13,8,NA,4.41,NA,0.3451,NA,NA,2567,NA,-10165.96,4.1,NA,49.08,6.3657,1.1435,120.01,1.6,88,5.1,94.55,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
18-09-2015,65.675,-1.13,8,NA,4.41,7.07,0.3192,116.54,-0.19,2567,NA,-10165.96,4.1,20.621,47.47,6.364,1.1298,119.98,1.6,88,5.1,94.863,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
19-09-2015,NA,-1.13,8,NA,4.41,NA,NA,NA,NA,2567,NA,-10165.96,4.1,NA,NA,NA,NA,NA,1.6,88,5.1,NA,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
20-09-2015,NA,-1.13,8,NA,4.41,NA,NA,NA,NA,2567,NA,-10165.96,4.1,NA,NA,NA,NA,NA,1.6,88,5.1,NA,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
21-09-2015,65.745,-1.13,8,NA,4.41,7.11,0.326,67.86,-21.98,2567,NA,-10165.96,4.1,20.6086,48.92,6.3694,1.119,120.56,1.6,88,5.1,95.894,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
22-09-2015,65.8825,-1.13,8,NA,4.41,7.1,0.3265,-147.15,-36.96,2567,NA,-10165.96,4.1,20.1821,49.08,6.3762,1.112,120.15,1.6,88,5.1,96.283,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
23-09-2015,65.9875,-1.13,8,NA,4.41,7.05,0.3255,-195.19,26.68,2567,NA,-10165.96,4.1,20.2698,47.75,6.3837,1.1186,120.28,1.6,88,5.1,96.068,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
24-09-2015,66.155,-1.13,8,NA,4.41,7.01,0.3264,-13.06,105.45,2567,NA,-10165.96,4.1,20.328,48.17,6.3822,1.123,120.07,1.6,88,5.1,95.994,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
25-09-2015,NA,-1.13,8,NA,4.41,NA,0.3261,NA,NA,2567,NA,-10165.96,4.1,NA,48.6,6.3745,1.1195,120.59,1.6,88,5.1,96.269,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
26-09-2015,NA,-1.13,8,NA,4.41,NA,NA,NA,NA,2567,NA,-10165.96,4.1,NA,NA,NA,NA,NA,1.6,88,5.1,NA,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
27-09-2015,NA,-1.13,8,NA,4.41,NA,NA,NA,NA,2567,NA,-10165.96,4.1,NA,NA,NA,NA,NA,1.6,88,5.1,NA,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
28-09-2015,66.0462,-1.13,8,NA,4.41,7,0.3266,-102.56,47.2,2567,NA,-10165.96,4.1,20.2924,47.34,6.3689,1.1244,119.92,1.6,88,5.1,96.034,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
29-09-2015,65.955,-1.13,8,NA,4.41,6.88,0.3255,-167.89,142.68,2567,6.75,-10165.96,4.1,20.4163,48.23,6.3638,1.1249,119.74,1.6,88,5.1,95.855,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
30-09-2015,65.59,-1.13,8,NA,4.41,6.9,0.325,33.84,-31.89,2567,NA,-10165.96,4.1,20.5579,48.37,6.3561,1.1177,119.88,1.6,88,5.1,96.35,21472,247394,-0.03612975,0.14,-7346438,3868354,0.75,-42062,-2.42
01-10-2015,65.5125,-1.1,7.2,NA,5,6.89,0.324,14.67,-16.76,4912,NA,-9692.22,4.1,20.5631,47.69,6.3571,1.1195,119.93,0.5,351,5,96.185,21472,247394,0.1705744,0.12,-7493479,3929734,0.75,-41597,-2.42
02-10-2015,NA,-1.1,7.2,NA,5,NA,0.3271,NA,NA,4912,NA,-9692.22,4.1,NA,48.13,NA,1.1216,119.91,0.5,351,5,95.83,21472,247394,0.1705744,0.12,-7493479,3929734,0.75,-41597,-2.42
03-10-2015,NA,-1.1,7.2,NA,5,NA,NA,NA,NA,4912,NA,-9692.22,4.1,NA,NA,NA,NA,NA,0.5,351,5,NA,21472,247394,0.1705744,0.12,-7493479,3929734,0.75,-41597,-2.42
04-10-2015,NA,-1.1,7.2,NA,5,NA,NA,NA,NA,4912,NA,-9692.22,4.1,NA,NA,NA,NA,NA,0.5,351,5,NA,21472,247394,0.1705744,0.12,-7493479,3929734,0.75,-41597,-2.42
05-10-2015,65.3,-1.1,7.2,NA,5,6.93,0.3232,122.66,-4.02,4912,NA,-9692.22,4.1,20.9986,49.25,NA,1.1188,120.46,0.5,351,5,96.106,21472,247394,0.1705744,0.12,-7493479,3929734,0.75,-41597,-2.42
06-10-2015,65.415,-1.1,7.2,NA,5,7,0.318,83.88,12.66,4912,NA,-9692.22,4.1,21.0855,51.92,NA,1.1272,120.23,0.5,351,5,95.455,21472,247394,0.1705744,0.12,-7493479,3929734,0.75,-41597,-2.42
07-10-2015,64.965,-1.1,7.2,NA,5,7.05,0.3186,-2.62,-32.95,4912,NA,-9692.22,4.1,21.1489,51.33,NA,1.1237,120.01,0.5,351,5,95.497,21472,247394,0.1705744,0.12,-7493479,3929734,0.75,-41597,-2.42
08-10-2015,65.0837,-1.1,7.2,NA,5,7.03,0.3196,-6.67,135.68,4912,NA,-9692.22,4.1,21.0246,53.05,6.3534,1.1276,119.93,0.5,351,5,95.318,21472,247394,0.1705744,0.12,-7493479,3929734,0.75,-41597,-2.42
09-10-2015,64.735,-1.1,7.2,NA,5,7.04,0.3206,75.39,-20.73,4912,NA,-9692.22,4.1,21.1807,52.65,6.3454,1.1358,120.27,0.5,351,5,94.813,21472,247394,0.1705744,0.12,-7493479,3929734,0.75,-41597,-2.42
10-10-2015,NA,-1.1,7.2,NA,5,NA,NA,NA,NA,4912,NA,-9692.22,4.1,NA,NA,NA,NA,NA,0.5,351,5,NA,21472,247394,0.1705744,0.12,-7493479,3929734,0.75,-41597,-2.42
11-10-2015,NA,-1.1,7.2,NA,5,NA,NA,NA,NA,4912,NA,-9692.22,4.1,NA,NA,NA,NA,NA,0.5,351,5,NA,21472,247394,0.1705744,0.12,-7493479,3929734,0.75,-41597,-2.42
12-10-2015,64.7525,-1.1,7.2,NA,5,7.03,0.32075,49.39,895.98,4912,NA,-9692.22,4.1,21.0617,49.86,6.3235,1.1358,120.04,0.5,351,5,94.841,21472,247394,0.1705744,0.12,-7493479,3929734,0.75,-41597,-2.42
13-10-2015,65.185,-1.1,7.2,NA,5,6.95,0.3205,49.64,640.66,4912,NA,-9692.22,4.1,21.0309,49.24,6.3412,1.1379,119.75,0.5,351,5,94.759,21472,247394,0.1705744,0.12,-7493479,3929734,0.75,-41597,-2.42
14-10-2015,65.04,-1.1,7.2,NA,5,6.95,0.31705,23.76,109.63,4912,NA,-9692.22,4.1,20.9693,49.15,6.3482,1.1474,118.83,0.5,351,5,93.931,21472,247394,0.1705744,0.12,-7493479,3929734,0.75,-41597,-2.42
15-10-2015,64.8237,-1.1,7.2,NA,5,6.98,0.31515,62.03,423.38,4912,NA,-9692.22,4.1,21.1545,48.71,6.3462,1.1386,118.9,0.5,351,5,94.371,21472,247394,0.1705744,0.12,-7493479,3929734,0.75,-41597,-2.42
16-10-2015,64.815,-1.1,7.2,NA,5,6.95,0.31715,83.7,254.21,4912,NA,-9692.22,4.1,21.3062,50.46,6.3538,1.1348,119.44,0.5,351,5,94.54,21472,247394,0.1705744,0.12,-7493479,3929734,0.75,-41597,-2.42
17-10-2015,NA,-1.1,7.2,NA,5,NA,NA,NA,NA,4912,NA,-9692.22,4.1,NA,NA,NA,NA,NA,0.5,351,5,NA,21472,247394,0.1705744,0.12,-7493479,3929734,0.75,-41597,-2.42
18-10-2015,NA,-1.1,7.2,NA,5,NA,NA,NA,NA,4912,NA,-9692.22,4.1,NA,NA,NA,NA,NA,0.5,351,5,NA,21472,247394,0.1705744,0.12,-7493479,3929734,0.75,-41597,-2.42
19-10-2015,64.805,-1.1,7.2,NA,5,6.97,0.31665,164.02,6.57,4912,NA,-9692.22,4.1,21.4016,48.61,6.3604,1.1327,119.5,0.5,351,5,94.928,21472,247394,0.1705744,0.12,-7493479,3929734,0.75,-41597,-2.42
20-10-2015,65.0562,-1.1,7.2,NA,5,6.94,0.3204,96.53,-138.54,4912,NA,-9692.22,4.1,21.367,48.71,6.3484,1.1346,119.84,0.5,351,5,94.913,21472,247394,0.1705744,0.12,-7493479,3929734,0.75,-41597,-2.42
21-10-2015,65.1275,-1.1,7.2,NA,5,6.94,0.3164,2.56,-100.06,4912,NA,-9692.22,4.1,21.3412,47.85,6.3492,1.1339,119.93,0.5,351,5,95.035,21472,247394,0.1705744,0.12,-7493479,3929734,0.75,-41597,-2.42
